date,rank_ic,n,split
2018-02-22,-0.008830717601257728,429,discovery
2018-02-23,0.07443878031810794,429,discovery
2018-02-26,-0.006936173705289025,429,discovery
2018-02-27,-0.15384031395796388,429,discovery
2018-02-28,-0.034154682327661036,429,discovery
2018-03-01,-0.10456742387638951,429,discovery
2018-03-02,0.06112742460588692,429,discovery
2018-03-05,0.09564171673356013,429,discovery
2018-03-06,0.04020909290675527,429,discovery
2018-03-07,0.1836259092922549,428,discovery
2018-03-08,-0.08652472735162171,429,discovery
2018-03-09,-0.029112293679121222,429,discovery
2018-03-12,0.17304732028071093,429,discovery
2018-03-13,0.10371126938252738,429,discovery
2018-03-14,-0.09384960984413719,429,discovery
2018-03-15,0.05197660004564123,428,discovery
2018-03-16,0.4401539017964396,428,discovery
2018-03-19,-0.09331141650794587,429,discovery
2018-03-20,-0.1462876732395614,428,discovery
2018-03-21,-0.024542588860444615,429,discovery
2018-03-22,0.3310200595193065,429,discovery
2018-03-23,-0.3868961093839488,429,discovery
2018-03-26,-0.3302187730837231,429,discovery
2018-03-27,0.24845335911096847,429,discovery
2018-03-28,0.011415750506210876,428,discovery
2018-03-29,-0.08851756259311447,428,discovery
2018-04-02,-0.10637823395895567,428,discovery
2018-04-03,0.14211419851614274,429,discovery
2018-04-04,-0.19097200057169952,429,discovery
2018-04-05,0.2810998380010344,428,discovery
2018-04-06,0.12512516300843401,429,discovery
2018-04-09,-0.020036987735725393,428,discovery
2018-04-10,0.19458751683301548,429,discovery
2018-04-11,-0.1481826721879343,429,discovery
2018-04-12,0.012705679224019223,429,discovery
2018-04-13,0.3337329126279423,429,discovery
2018-04-16,0.1277674130696721,427,discovery
2018-04-17,0.05978755393158962,428,discovery
2018-04-18,0.03455821333799372,429,discovery
2018-04-19,-0.09108416851343921,429,discovery
2018-04-20,-0.2618128953618996,429,discovery
2018-04-23,-0.15135771846168056,429,discovery
2018-04-24,0.1628058120461977,428,discovery
2018-04-25,-0.21784132497117054,428,discovery
2018-04-26,0.11527772867215041,428,discovery
2018-04-27,-0.015165861948186142,427,discovery
2018-04-30,0.08729386480885297,429,discovery
2018-05-01,0.29231431536135866,427,discovery
2018-05-02,-0.14986852944501777,429,discovery
2018-05-03,0.1199240776446924,428,discovery
2018-05-04,0.17628799131389924,428,discovery
2018-05-07,0.17704692541191977,427,discovery
2018-05-08,0.030678758387231345,427,discovery
2018-05-09,0.08501674212088471,427,discovery
2018-05-10,-0.12868360672694934,428,discovery
2018-05-11,-0.018334919640920266,428,discovery
2018-05-14,-0.0952376797979907,428,discovery
2018-05-15,0.0772697214433504,428,discovery
2018-05-16,0.19224409273939622,428,discovery
2018-05-17,0.14181672749930632,428,discovery
2018-05-18,-0.21065391863240288,429,discovery
2018-05-21,0.15042495489047494,428,discovery
2018-05-22,0.2257402952248714,428,discovery
2018-05-23,-0.1725344396823713,429,discovery
2018-05-24,0.10497141085396551,429,discovery
2018-05-25,0.10881263090072178,429,discovery
2018-05-29,-0.011586432071017162,429,discovery
2018-05-30,0.11028754154503427,428,discovery
2018-05-31,0.1459423768241694,428,discovery
2018-06-01,0.16132582191203218,428,discovery
2018-06-04,-0.05606582182313585,428,discovery
2018-06-05,-0.27222336759850524,428,discovery
2018-06-06,0.04498800806155283,429,discovery
2018-06-07,-0.09704628434024315,428,discovery
2018-06-08,0.14500262951845513,428,discovery
2018-06-11,0.07206892061622468,428,discovery
2018-06-12,-0.07850610934365072,428,discovery
2018-06-13,-0.14457175209019987,428,discovery
2018-06-14,0.2535493614525201,428,discovery
2018-06-15,-0.22825771650931373,428,discovery
2018-06-18,0.05370996968407843,428,discovery
2018-06-19,-0.0171699254781355,428,discovery
2018-06-20,-0.23843038902352667,428,discovery
2018-06-21,-0.2811191564001289,429,discovery
2018-06-22,0.1390121013707981,429,discovery
2018-06-25,-0.1252037413633651,429,discovery
2018-06-26,0.1078979361346769,428,discovery
2018-06-27,0.02277027824373523,428,discovery
2018-06-28,0.1343027247959017,429,discovery
2018-06-29,-0.24722604728104888,429,discovery
2018-07-02,-0.14251043405058245,429,discovery
2018-07-03,0.01869465839655432,429,discovery
