per_side_cost_bps,momentum_sharpe,overlay_sharpe,sharpe_gap_overlay_minus_momentum,momentum_ann_return_arithmetic,overlay_ann_return_arithmetic,ann_return_gap_overlay_minus_momentum,momentum_max_drawdown,overlay_max_drawdown,momentum_avg_turnover,overlay_avg_turnover
25.0,0.675464015020611,0.8873322761636134,0.2118682611430024,0.07106401171956736,0.07444737168751744,0.0033833599679500836,-0.14573100056564414,-0.07531823789109082,0.40072974644403214,0.4941094619666048
25.5,0.6738454952307984,0.8848529299248299,0.2110074346940315,0.07089570522606087,0.07423984571349149,0.003344140487430619,-0.14591722759194836,-0.07547914070783479,0.40072974644403214,0.4941094619666048
26.0,0.6722270592286668,0.8823736055282277,0.21014654629956098,0.07072739873255436,0.0740323197394655,0.0033049210069111407,-0.1461034182628217,-0.07564002024042027,0.40072974644403214,0.4941094619666048
26.5,0.6706087070536226,0.8798943030663211,0.20928559601269847,0.07055909223904788,0.07382479376543953,0.0032657015263916483,-0.14628957258453956,-0.0758008764915371,0.40072974644403214,0.4941094619666048
27.0,0.6689904387450569,0.877415022631617,0.20842458388656004,0.07039078574554138,0.07361726779141353,0.003226482045872156,-0.14647569056338017,-0.07596170946387504,0.40072974644403214,0.4941094619666048
27.5,0.6673722543423476,0.8749357643166182,0.20756350997427064,0.07022247925203488,0.07340974181738757,0.0031872625653526915,-0.14666177220561738,-0.07612251916012369,0.40072974644403214,0.4941094619666048
28.0,0.665754153884858,0.8724565282138195,0.20670237432896144,0.0700541727585284,0.0732022158433616,0.003148043084833199,-0.14684781751752551,-0.07628330558297258,0.40072974644403214,0.4941094619666048
28.5,0.6641361374119372,0.8699773144157106,0.20584117700377336,0.0698858662650219,0.07299468986933563,0.0031088236043137346,-0.14703382650537844,-0.076444068735111,0.40072974644403214,0.4941094619666048
29.0,0.6625182049629204,0.8674981230147739,0.20497991805185356,0.0697175597715154,0.07278716389530966,0.003069604123794256,-0.14721979917544792,-0.0766048086192278,0.40072974644403214,0.4941094619666048
29.5,0.6609003565771284,0.8650189541034866,0.2041185975263582,0.06954925327800891,0.07257963792128368,0.003030384643274764,-0.14740573553400538,-0.07676552523801206,0.40072974644403214,0.4941094619666048
30.0,0.6592825922938681,0.8625398077743192,0.20325721548045106,0.06938094678450243,0.07237211194725768,0.002991165162755244,-0.14759163558732202,-0.07692621859415183,0.40072974644403214,0.4941094619666048
30.5,0.657664912152432,0.8600606841197362,0.2023957719673043,0.06921264029099593,0.07216458597323172,0.002951945682235793,-0.1477774993416664,-0.07708688869033531,0.40072974644403214,0.4941094619666048
31.0,0.6560473161920986,0.8575815832321952,0.2015342670400967,0.06904433379748942,0.07195705999920574,0.0029127262017163147,-0.14796332680330804,-0.0772475355292509,0.40072974644403214,0.4941094619666048
31.5,0.6544298044521324,0.8551025052041483,0.20067270075201593,0.06887602730398293,0.07174953402517976,0.0028735067211968363,-0.14814911797851416,-0.0774081591135859,0.40072974644403214,0.4941094619666048
32.0,0.6528123769717834,0.8526234501280409,0.19981107315625746,0.06870772081047644,0.07154200805115381,0.0028342872406773717,-0.14833487287355118,-0.07756875944602815,0.40072974644403214,0.4941094619666048
32.5,0.651195033790288,0.850144418096311,0.19894938430602305,0.06853941431696994,0.07133448207712784,0.0027950677601578933,-0.14852059149468555,-0.07772933652926506,0.40072974644403214,0.4941094619666048
33.0,0.6495777749468675,0.8476654092013922,0.1980876342545247,0.06837110782346346,0.07112695610310185,0.002755848279638387,-0.14870627384818136,-0.07788989036598348,0.40072974644403214,0.4941094619666048
33.5,0.6479606004807297,0.8451864235357105,0.19722582305498082,0.06820280132995697,0.07091943012907588,0.0027166287991189086,-0.14889191994030282,-0.07805042095887038,0.40072974644403214,0.4941094619666048
34.0,0.6463435104310681,0.8427074611916857,0.19636395076061763,0.06803449483645047,0.0707119041550499,0.00267740931859943,-0.14907752977731326,-0.07821092831061272,0.40072974644403214,0.4941094619666048
34.5,0.6447265048370624,0.8402285222617316,0.19550201742466922,0.06786618834294399,0.07050437818102394,0.0026381898380799518,-0.149263103365474,-0.078371412423896,0.40072974644403214,0.4941094619666048
35.0,0.6431095837378771,0.8377496068382548,0.19464002310037776,0.0676978818494375,0.07029685220699797,0.0025989703575604733,-0.14944864071104658,-0.07853187330140743,0.40072974644403214,0.4941094619666048
35.5,0.6414927471726637,0.8352707150136558,0.1937779678409921,0.067529575355931,0.07008932623297198,0.002559750877040981,-0.1496341418202911,-0.07869231094583207,0.40072974644403214,0.4941094619666048
36.0,0.6398759951805588,0.832791846880329,0.1929158516997702,0.06736126886242451,0.069881800258946,0.0025205313965214887,-0.1498196066994666,-0.0788527253598561,0.40072974644403214,0.4941094619666048
36.5,0.6382593278006847,0.830313002530662,0.19205367472997725,0.067192962368918,0.06967427428492001,0.0024813119160020103,-0.15000503535483112,-0.07901311654616505,0.40072974644403214,0.4941094619666048
37.0,0.6366427450721502,0.8278341820570361,0.19119143698488583,0.06702465587541151,0.06946674831089407,0.0024420924354825596,-0.1501904277926419,-0.07917348450744377,0.40072974644403214,0.4941094619666048
37.5,0.6350262470340499,0.8253553855518256,0.19032913851777578,0.06685634938190503,0.0692592223368681,0.0024028729549630673,-0.15037578401915586,-0.07933382924637733,0.40072974644403214,0.4941094619666048
38.0,0.6334098337254629,0.8228766131073988,0.1894667793819359,0.06668804288839852,0.06905169636284211,0.002363653474443589,-0.15056110404062817,-0.0794941507656507,0.40072974644403214,0.4941094619666048
38.5,0.6317935051854556,0.8203978648161172,0.18860435963066158,0.06651973639489205,0.06884417038881614,0.0023244339939240966,-0.15074638786331285,-0.0796544490679485,0.40072974644403214,0.4941094619666048
39.0,0.6301772614530795,0.8179191407703359,0.1877418793172564,0.06635142990138554,0.06863664441479018,0.002285214513404646,-0.1509316354934641,-0.07981472415595459,0.40072974644403214,0.4941094619666048
39.5,0.6285611025673722,0.8154404410624029,0.1868793384950307,0.06618312340787903,0.0684291184407642,0.0022459950328851674,-0.15111684693733396,-0.0799749760323537,0.40072974644403214,0.4941094619666048
40.0,0.626945028567357,0.8129617657846603,0.18601673721730327,0.06601481691437254,0.06822159246673822,0.002206775552365675,-0.15130202220117428,-0.08013520469982871,0.40072974644403214,0.4941094619666048
40.5,0.6253290394920425,0.8104831150294437,0.18515407553740115,0.06584651042086606,0.06801406649271226,0.0021675560718461967,-0.15148716129123618,-0.08029541016106456,0.40072974644403214,0.4941094619666048
41.0,0.6237131353804244,0.8080044888890808,0.18429135350865644,0.06567820392735957,0.06780654051868627,0.0021283365913267044,-0.15167226421376878,-0.08045559241874334,0.40072974644403214,0.4941094619666048
41.5,0.6220973162714825,0.8055258874558939,0.18342857118441147,0.06550989743385308,0.06759901454466029,0.002089117110807212,-0.1518573309750214,-0.08061575147554834,0.40072974644403214,0.4941094619666048
42.0,0.6204815822041835,0.8030473108221989,0.18256572861801545,0.06534159094034658,0.06739148857063433,0.0020498976302877475,-0.15204236158124174,-0.0807758873341633,0.40072974644403214,0.4941094619666048
42.5,0.6188659332174797,0.8005687590803036,0.18170282586282382,0.06517328444684008,0.06718396259660836,0.002010678149768283,-0.15222735603867632,-0.08093599999726997,0.40072974644403214,0.4941094619666048
43.0,0.6172503693503092,0.7980902323225098,0.18083986297220056,0.06500497795333361,0.06697643662258237,0.001971458669248763,-0.15241231435357172,-0.08109608946755165,0.40072974644403214,0.4941094619666048
43.5,0.615634890641595,0.7956117306411129,0.17997683999951786,0.0648366714598271,0.0667689106485564,0.0019322391887292983,-0.15259723653217305,-0.08125615574769007,0.40072974644403214,0.4941094619666048
44.0,0.6140194971302478,0.7931332541284013,0.17911375699815346,0.06466836496632061,0.06656138467453042,0.001893019708209806,-0.15278212258072388,-0.081416198840367,0.40072974644403214,0.4941094619666048
44.5,0.6124041888551622,0.790654802876657,0.17825061402149478,0.06450005847281412,0.06635385870050445,0.0018538002276903276,-0.15296697250546842,-0.08157621874826448,0.40072974644403214,0.4941094619666048
45.0,0.6107889658552196,0.7881763769781546,0.177387411122935,0.06433175197930763,0.06614633272647848,0.0018145807471708492,-0.15315178631264792,-0.08173621547406384,0.40072974644403214,0.4941094619666048
45.5,0.6091738281692867,0.785697976525162,0.17652414835587538,0.06416344548580115,0.06593880675245252,0.0017753612666513707,-0.1533365640085036,-0.08189618902044693,0.40072974644403214,0.4941094619666048
46.0,0.6075587758362159,0.7832196016099406,0.17566082577372477,0.06399513899229461,0.06573128077842653,0.00173614178613192,-0.15352130559927635,-0.08205613939009448,0.40072974644403214,0.4941094619666048
46.5,0.6059438088948463,0.7807412523247452,0.1747974434298989,0.06382683249878815,0.06552375480440056,0.0016969223056124139,-0.15370601109120563,-0.08221606658568659,0.40072974644403214,0.4941094619666048
47.0,0.6043289273840016,0.7782629287618233,0.17393400137782178,0.06365852600528164,0.06531622883037459,0.0016577028250929493,-0.1538906804905299,-0.08237597060990509,0.40072974644403214,0.4941094619666048
47.5,0.6027141313424916,0.7757846310134155,0.17307049967092392,0.06349021951177514,0.0651087028563486,0.001618483344573457,-0.15407531380348694,-0.08253585146542886,0.40072974644403214,0.4941094619666048
48.0,0.6010994208091127,0.7733063591717559,0.17220693836264322,0.06332191301826864,0.06490117688232262,0.0015792638640539786,-0.15425991103631265,-0.08269570915493951,0.40072974644403214,0.4941094619666048
48.5,0.5994847958226455,0.770828113329072,0.1713433175064265,0.06315360652476215,0.06469365090829665,0.0015400443835345001,-0.15444447219524338,-0.08285554368111592,0.40072974644403214,0.4941094619666048
49.0,0.5978702564218581,0.7683498935775832,0.17047963715572512,0.06298530003125567,0.0644861249342707,0.0015008249030150217,-0.15462899728651358,-0.08301535504663837,0.40072974644403214,0.4941094619666048
49.5,0.5962558026455026,0.7658717000095034,0.16961589736400084,0.06281699353774918,0.06427859896024472,0.0014616054224955433,-0.15481348631635694,-0.08317514325418596,0.40072974644403214,0.4941094619666048
50.0,0.5946414345323181,0.7633935327170381,0.16875209818472003,0.06264868704424269,0.06407107298621874,0.001422385941976051,-0.1549979392910067,-0.08333490830643786,0.40072974644403214,0.4941094619666048
50.5,0.5930271521210293,0.7609153917923875,0.16788823967135824,0.0624803805507362,0.06386354701219277,0.0013831664614565656,-0.15518235621669407,-0.08349465020607327,0.40072974644403214,0.4941094619666048
51.0,0.5914129554503457,0.7584372773277434,0.16702432187739769,0.062312074057229695,0.06365602103816678,0.0013439469809370871,-0.15536673709965088,-0.0836543689557705,0.40072974644403214,0.4941094619666048
51.5,0.5897988445589643,0.7559591894152916,0.16616034485632736,0.06214376756372322,0.06344849506414083,0.0013047275004176018,-0.15555108194610712,-0.08381406455820828,0.40072974644403214,0.4941094619666048
52.0,0.5881848194855657,0.75348112814721,0.16529630866164435,0.06197546107021672,0.06324096909011484,0.0012655080198981233,-0.15573539076229137,-0.08397373701606514,0.40072974644403214,0.4941094619666048
52.5,0.5865708802688178,0.7510030936156705,0.16443221334685276,0.06180715457671022,0.06303344311608887,0.0012262885393786518,-0.15591966355443176,-0.08413338633201817,0.40072974644403214,0.4941094619666048
53.0,0.584957026947374,0.748525085912837,0.163568058965463,0.061638848083203746,0.0628259171420629,0.0011870690588591526,-0.15610390032875676,-0.08429301250874632,0.40072974644403214,0.4941094619666048
53.5,0.583343259559873,0.7460471051308672,0.16270384557099427,0.06147054158969724,0.06261839116803693,0.001147849578339688,-0.15628810109149105,-0.08445261554892691,0.40072974644403214,0.4941094619666048
54.0,0.581729578144939,0.7435691513619108,0.16183957321697184,0.06130223509619074,0.06241086519401095,0.0011086300978202096,-0.1564722658488611,-0.08461219545523702,0.40072974644403214,0.4941094619666048
54.5,0.5801159827411831,0.7410912246981113,0.16097524195692814,0.06113392860268425,0.06220333921998497,0.0010694106173007242,-0.1566563946070907,-0.08477175223035316,0.40072974644403214,0.4941094619666048
55.0,0.578502473387201,0.7386133252316044,0.16011085184440343,0.06096562210917775,0.06199581324595899,0.0010301911367812458,-0.15684048737240353,-0.08493128587695353,0.40072974644403214,0.4941094619666048
55.5,0.5768890501215745,0.7361354530545196,0.159246402932945,0.06079731561567125,0.06178828727193302,0.0009909716562617743,-0.15702454415102207,-0.08509079639771433,0.40072974644403214,0.4941094619666048
56.0,0.5752757129828712,0.7336576082589779,0.1583818952761067,0.060629009122164755,0.06158076129790705,0.0009517521757422959,-0.15720856494916813,-0.08525028379531097,0.40072974644403214,0.4941094619666048
56.5,0.5736624620096443,0.7311797909370945,0.15751732892745018,0.060460702628658256,0.06137323532388108,0.0009125326952228244,-0.15739254977306283,-0.08540974807242063,0.40072974644403214,0.4941094619666048
57.0,0.5720492972404327,0.7287020011809764,0.15665270394054365,0.06029239613515177,0.06116570934985511,0.000873313214703339,-0.1575764986289252,-0.08556918923171897,0.40072974644403214,0.4941094619666048
57.5,0.5704362187137612,0.7262242390827239,0.15578802036896278,0.06012408964164526,0.060958183375829124,0.0008340937341838606,-0.1577604115229737,-0.08572860727588183,0.40072974644403214,0.4941094619666048
58.0,0.5688232264681403,0.7237465047344304,0.15492327826629004,0.05995578314813879,0.06075065740180316,0.0007948742536643683,-0.1579442884614275,-0.0858880022075843,0.40072974644403214,0.4941094619666048
58.5,0.5672103205420657,0.7212687982281812,0.15405847768611558,0.059787476654632285,0.06054313142777718,0.0007556547731448968,-0.15812812945050292,-0.08604737402950202,0.40072974644403214,0.4941094619666048
59.0,0.5655975009740196,0.7187911196560552,0.15319361868203563,0.0596191701611258,0.0603356054537512,0.0007164352926253975,-0.15831193449641545,-0.08620672274431018,0.40072974644403214,0.4941094619666048
59.5,0.5639847678024692,0.7163134691101242,0.15232870130765497,0.059450863667619314,0.06012807947972525,0.000677215812105933,-0.15849570360538057,-0.08636604835468298,0.40072974644403214,0.4941094619666048
60.0,0.5623721210658679,0.7138358466824511,0.15146372561658328,0.05928255717411282,0.059920553505699255,0.0006379963315864337,-0.15867943678361218,-0.0865253508632956,0.40072974644403214,0.4941094619666048
60.5,0.5607595608026544,0.7113582524650934,0.150598691662439,0.05911425068060632,0.05971302753167329,0.0005987768510669692,-0.15886313403732422,-0.08668463027282147,0.40072974644403214,0.4941094619666048
61.0,0.5591470870512536,0.7088806865501005,0.1497335994988469,0.058945944187099836,0.05950550155764732,0.0005595573705474838,-0.15904679537272848,-0.08684388658593567,0.40072974644403214,0.4941094619666048
61.5,0.5575346998500758,0.7064031490295144,0.14886844917943864,0.05877763769359335,0.05929797558362135,0.0005203378900279984,-0.1592304207960361,-0.08700311980531128,0.40072974644403214,0.4941094619666048
62.0,0.5559223992375165,0.7039256399953697,0.1480032407578532,0.058609331200086844,0.05909044960959536,0.00048111840950851303,-0.1594140103134576,-0.08716232993362305,0.40072974644403214,0.4941094619666048
62.5,0.554310185251958,0.7014481595396944,0.14713797428773645,0.05844102470658035,0.05888292363556939,0.00044189892898904154,-0.15959756393120272,-0.08732151697354273,0.40072974644403214,0.4941094619666048
63.0,0.5526980579317673,0.698970707754508,0.14627264982274069,0.058272718213073865,0.05867539766154342,0.00040267944846955617,-0.15978108165547922,-0.08748068092774475,0.40072974644403214,0.4941094619666048
63.5,0.5510860173152974,0.6964932847318234,0.145407267416526,0.05810441171956735,0.05846787168751746,0.0003634599679501055,-0.15996456349249577,-0.08763982179890184,0.40072974644403214,0.4941094619666048
64.0,0.5494740634408877,0.6940158905636457,0.14454182712275798,0.057936105226060866,0.058260345713491465,0.0003242404874305993,-0.16014800944845786,-0.08779893958968621,0.40072974644403214,0.4941094619666048
64.5,0.5478621963468617,0.6915385253419731,0.1436763289951114,0.05776779873255437,0.05805281973946549,0.00028502100691112087,-0.1603314195295722,-0.08795803430277072,0.40072974644403214,0.4941094619666048
65.0,0.5462504160715302,0.6890611891587957,0.14281077308726542,0.057599492239047874,0.057845293765439516,0.00024580152639164243,-0.16051479374204336,-0.08811710594082778,0.40072974644403214,0.4941094619666048
65.5,0.5446387226531886,0.6865838821060964,0.14194515945290787,0.05743118574554137,0.05763776779141353,0.000206582045872164,-0.16069813209207473,-0.08827615450652915,0.40072974644403214,0.4941094619666048
66.0,0.5430271161301188,0.684106604275851,0.14107948814573223,0.057262879252034896,0.057430241817387574,0.00016736256535267863,-0.16088143458586934,-0.08843518000254624,0.40072974644403214,0.4941094619666048
66.5,0.5414155965405874,0.6816293557600273,0.1402137592194399,0.0570945727585284,0.0572227158433616,0.0001281430848332002,-0.16106470122962957,-0.08859418243155115,0.40072974644403214,0.4941094619666048
67.0,0.5398041639228472,0.6791521366505855,0.13934797272773825,0.0569262662650219,0.057015189869335625,8.892360431372176e-05,-0.16124793202955578,-0.08875316179621506,0.40072974644403214,0.4941094619666048
67.5,0.5381928183151373,0.6766749470394788,0.1384821287243415,0.05675795977151542,0.05680766389530965,4.970412379422945e-05,-0.16143112699184914,-0.08891211809920874,0.40072974644403214,0.4941094619666048
68.0,0.5365815597556812,0.6741977870186526,0.1376162272629714,0.056589653278008925,0.05660013792128368,1.0484643274757954e-05,-0.16161428612270823,-0.08907105134320292,0.40072974644403214,0.4941094619666048
68.5,0.5349703882826891,0.6717206566800447,0.1367502683973556,0.05642134678450243,0.0563926119472577,-2.8734837244734357e-05,-0.16179740942833087,-0.08922996153086893,0.40072974644403214,0.4941094619666048
69.0,0.5333593039343559,0.6692435561155854,0.13588425218122946,0.05625304029099594,0.05618508597323172,-6.795431776421973e-05,-0.16198049691491512,-0.08938884866487695,0.40072974644403214,0.4941094619666048
69.5,0.5317483067488634,0.6667664854171973,0.13501817866833388,0.05608473379748944,0.05597755999920575,-0.00010717379828369122,-0.16216455736501212,-0.08954771274789686,0.40072974644403214,0.4941094619666048
70.0,0.5301373967643781,0.6642894446767958,0.13415204791241775,0.05591642730398296,0.05577003402517978,-0.00014639327880318354,-0.16236756246873563,-0.08970655378259884,0.40072974644403214,0.4941094619666048
70.5,0.5285265740190521,0.6618124339862879,0.13328585996723574,0.055748120810476455,0.0555625080511538,-0.00018561275932265503,-0.16257052303891117,-0.0898653717716521,0.40072974644403214,0.4941094619666048
71.0,0.526915838551024,0.6593354534375736,0.13241961488654963,0.05557981431696996,0.05535498207712783,-0.00022483223984213346,-0.1627734390842932,-0.09002416671772695,0.40072974644403214,0.4941094619666048
71.5,0.5253051903984172,0.6568585031225451,0.13155331272412796,0.05541150782346346,0.05514745610310186,-0.00026405172036160496,-0.16297631061363715,-0.09018293862349158,0.40072974644403214,0.4941094619666048
72.0,0.5236946295993412,0.6543815831330866,0.13068695353374538,0.05524320132995697,0.054939930129075866,-0.0003032712008811042,-0.16317913763569603,-0.09034168749161597,0.40072974644403214,0.4941094619666048
72.5,0.5220841561918911,0.6519046935610756,0.12982053736918453,0.05507489483645048,0.05473240415504991,-0.00034249068140056876,-0.16338192015922193,-0.09050041332476777,0.40072974644403214,0.4941094619666048
73.0,0.5204737702141473,0.6494278344983804,0.12895406428423306,0.05490658834294398,0.05452487818102393,-0.0003817101619200472,-0.1635846581929642,-0.09065911612561661,0.40072974644403214,0.4941094619666048
73.5,0.5188634717041763,0.6469510060368626,0.12808753433268627,0.05473828184943749,0.05431735220699797,-0.00042092964243952563,-0.16378735174567116,-0.09081779589683014,0.40072974644403214,0.4941094619666048
74.0,0.5172532607000301,0.644474208268376,0.1272209475683459,0.054569975355930986,0.05410982623297199,-0.0004601491229589971,-0.16399000082609005,-0.0909764526410769,0.40072974644403214,0.4941094619666048
74.5,0.5156431372397463,0.6419974412847662,0.1263543040450199,0.0544016688624245,0.053902300258946025,-0.0004993686034784756,-0.16419260544296654,-0.09113508636102452,0.40072974644403214,0.4941094619666048
75.0,0.5140331013613477,0.6395207051778715,0.1254876038165238,0.05423336236891801,0.053694774284920053,-0.000538588083997954,-0.16439516560504464,-0.09129369705934054,0.40072974644403214,0.4941094619666048
75.5,0.5124231531028438,0.6370440000395218,0.12462084693667796,0.05406505587541152,0.05348724831089407,-0.0005778075645174532,-0.16459768132106634,-0.09145228473869194,0.40072974644403214,0.4941094619666048
76.0,0.5108132925022286,0.6345673259615399,0.12375403345931124,0.05389674938190503,0.053279722336868084,-0.0006170270450369456,-0.1648001525997732,-0.09161084940174657,0.40072974644403214,0.4941094619666048
76.5,0.5092035195974822,0.6320906830357405,0.12288716343825823,0.05372844288839853,0.05307219636284211,-0.000656246525556417,-0.1650025794499036,-0.09176939105117077,0.40072974644403214,0.4941094619666048
77.0,0.5075938344265705,0.6296140713539301,0.12202023692735964,0.053560136394892044,0.052864670388816135,-0.0006954660060759094,-0.16520496188019584,-0.09192790968963138,0.40072974644403214,0.4941094619666048
77.5,0.505984237027445,0.6271374910079082,0.12115325398046317,0.05339182990138555,0.05265714441479017,-0.0007346854865953809,-0.16540729989938618,-0.0920864053197955,0.40072974644403214,0.4941094619666048
78.0,0.5043747274380422,0.6246609420894652,0.12028621465142297,0.05322352340787905,0.0524496184407642,-0.0007739049671148523,-0.16560959351621007,-0.09224487794432867,0.40072974644403214,0.4941094619666048
78.5,0.5027653056962852,0.6221844246903847,0.11941911899409952,0.05305521691437256,0.052242092466738214,-0.0008131244476343447,-0.16581184273940008,-0.09240332756589686,0.40072974644403214,0.4941094619666048
79.0,0.5011559718400819,0.6197079389024421,0.11855196706236026,0.05288691042086606,0.05203456649271225,-0.0008523439281538092,-0.16601404757768856,-0.09256175418716606,0.40072974644403214,0.4941094619666048
79.5,0.4995467259073262,0.6172314848174044,0.11768475891007824,0.05271860392735957,0.05182704051868627,-0.0008915634086732946,-0.16621620803980497,-0.0927201578108019,0.40072974644403214,0.4941094619666048
80.0,0.49793756793589755,0.6147550625270312,0.11681749459113361,0.05255029743385307,0.05161951454466029,-0.00093078288919278,-0.16641832413447866,-0.09287853843946914,0.40072974644403214,0.4941094619666048
80.5,0.4963284979636612,0.6122786721230737,0.11595017415941256,0.052381990940346575,0.05141198857063432,-0.0009700023697122515,-0.1666203958704361,-0.09303689607583343,0.40072974644403214,0.4941094619666048
81.0,0.4947195160284673,0.6098023136972761,0.1150827976688088,0.05221368444684008,0.051204462596608366,-0.001009221850231716,-0.16682242325640384,-0.09319523072255931,0.40072974644403214,0.4941094619666048
81.5,0.4931106221681526,0.6073259873413729,0.11421536517322028,0.052045377953333596,0.050996936622582374,-0.0010484413307512222,-0.1670244063011057,-0.09335354238231153,0.40072974644403214,0.4941094619666048
82.0,0.49150181642053875,0.6048496931470921,0.11334787672655339,0.05187707145982709,0.050789410648556396,-0.0010876608112706937,-0.16722634501326417,-0.0935118310577544,0.40072974644403214,0.4941094619666048
82.5,0.4898930988234333,0.6023734312061533,0.11248033238271998,0.051708764966320604,0.05058188467453044,-0.0011268802917901652,-0.16742823940160068,-0.09367009675155191,0.40072974644403214,0.4941094619666048
83.0,0.4882844694146293,0.5998972016102676,0.11161273219563833,0.05154045847281411,0.050374358700504454,-0.0011660997723096575,-0.16763008947483393,-0.09382833946636826,0.40072974644403214,0.4941094619666048
83.5,0.48667592823190525,0.5974210044511385,0.1107450762192333,0.051372151979307626,0.050166832726478476,-0.0012053192528291498,-0.1678318952416834,-0.09398655920486665,0.40072974644403214,0.4941094619666048
84.0,0.4850674753130257,0.5949448398204612,0.10987736450743552,0.05120384548580114,0.04995930675245249,-0.001244538733348649,-0.1680336567108649,-0.09414475596971106,0.40072974644403214,0.4941094619666048
84.5,0.48345911069574005,0.5924687078099232,0.10900959711418318,0.051035538992294634,0.049751780778426534,-0.0012837582138680997,-0.1682353738910939,-0.09430292976356425,0.40072974644403214,0.4941094619666048
85.0,0.48185083441778426,0.5899926085112033,0.10814177409341902,0.05086723249878815,0.04954425480440056,-0.0013229776943875851,-0.16843704679108296,-0.09446108058908964,0.40072974644403214,0.4941094619666048
85.5,0.4802426465168789,0.5875165420159723,0.10727389549909333,0.05069892600528164,0.049336728830374585,-0.0013621971749070566,-0.16863867541954536,-0.09461920844894989,0.40072974644403214,0.4941094619666048
86.0,0.47863454703073094,0.5850405084158933,0.10640596138516234,0.050530619511775156,0.04912920285634861,-0.001401416655426549,-0.16884025978519035,-0.0947773133458073,0.40072974644403214,0.4941094619666048
86.5,0.47702653599703265,0.5825645078026208,0.10553797180558816,0.05036231301826866,0.04892167688232263,-0.0014406361359460343,-0.16904179989672807,-0.09493539528232431,0.40072974644403214,0.4941094619666048
87.0,0.47541861345346137,0.5800885402678013,0.10466992681433995,0.050194006524762164,0.04871415090829665,-0.0014798556164655127,-0.1692432957628649,-0.09509345426116234,0.40072974644403214,0.4941094619666048
87.5,0.47381077943768074,0.5776126059030736,0.10380182646539288,0.05002570003125567,0.04850662493427069,-0.0015190750969849842,-0.16944474739230808,-0.09525149028498459,0.40072974644403214,0.4941094619666048
88.0,0.47220303398733965,0.5751367048000668,0.1029336708127272,0.04985739353774918,0.04829909896024471,-0.0015582945775044696,-0.1696461547937611,-0.09540950335645149,0.40072974644403214,0.4941094619666048
88.5,0.4705953771400727,0.5726608370504036,0.10206545991033089,0.04968908704424269,0.04809157298621874,-0.001597514058023955,-0.16984751797592668,-0.09556749347822502,0.40072974644403214,0.4941094619666048
89.0,0.4689878089335001,0.5701850027456972,0.10119719381219705,0.0495207805507362,0.04788404701219277,-0.0016367335385434334,-0.17004883694750716,-0.09572546065296594,0.40072974644403214,0.4941094619666048
89.5,0.4673803294052271,0.5677092019775533,0.10032887257232614,0.0493524740572297,0.04767652103816681,-0.001675953019062891,-0.17025011171720172,-0.09588340488333535,0.40072974644403214,0.4941094619666048
90.0,0.46577293859284513,0.5652334348375684,0.09946049624472325,0.0491841675637232,0.04746899506414082,-0.0017151724995823833,-0.17045134229370862,-0.09604132617199379,0.40072974644403214,0.4941094619666048
90.5,0.46416563653393106,0.5627577014173318,0.09859206488340078,0.049015861070216694,0.04726146909011485,-0.0017543919801018479,-0.17065252868572545,-0.09619922452160179,0.40072974644403214,0.4941094619666048
91.0,0.46255842326604746,0.560282001808424,0.09772357854237657,0.04884755457671021,0.047053943116088875,-0.0017936114606213333,-0.17085367090194703,-0.09635709993481978,0.40072974644403214,0.4941094619666048
91.5,0.460951298826742,0.5578063361024171,0.09685503727567513,0.04867924808320373,0.04684641714206291,-0.0018328309411408186,-0.17105476895106697,-0.09651495241430752,0.40072974644403214,0.4941094619666048
92.0,0.4593442632535481,0.5553307043908747,0.09598644113732663,0.048510941589697244,0.04663889116803692,-0.0018720504216603248,-0.17125582284177798,-0.09667278196272422,0.40072974644403214,0.4941094619666048
92.5,0.4577373165839848,0.5528551067653525,0.09511779018136773,0.04834263509619074,0.04643136519401095,-0.0019112699021797894,-0.1714568325827711,-0.0968305885827303,0.40072974644403214,0.4941094619666048
93.0,0.4561304588555572,0.5503795433173975,0.09424908446184027,0.04817432860268425,0.046223839219984963,-0.0019504893826992886,-0.1716577981827352,-0.09698837227698454,0.40072974644403214,0.4941094619666048
93.5,0.4545236901057547,0.5479040141385485,0.09338032403279378,0.048006022109177746,0.046016313245959,-0.0019897088632187462,-0.17185871965035804,-0.09714613304814612,0.40072974644403214,0.4941094619666048
94.0,0.4529170103720537,0.5454285193203356,0.09251150894828197,0.04783771561567126,0.04580878727193301,-0.0020289283437382524,-0.17205959699432571,-0.09730387089887416,0.40072974644403214,0.4941094619666048
94.5,0.45131041969191504,0.542953058954281,0.09164263926236599,0.04766940912216477,0.04560126129790704,-0.002068147824257724,-0.1722604302233235,-0.09746158583182696,0.40072974644403214,0.4941094619666048
95.0,0.44970391810278565,0.5404776331318982,0.09077371502911258,0.047501102628658275,0.04539373532388108,-0.0021073673047771954,-0.17246121934603365,-0.09761927784966262,0.40072974644403214,0.4941094619666048
95.5,0.4480975056420982,0.5380022419446917,0.08990473630259349,0.04733279613515178,0.0451862093498551,-0.002146586785296681,-0.17266196437113934,-0.09777694695503991,0.40072974644403214,0.4941094619666048
96.0,0.44649118234727003,0.5355268854841584,0.08903570313688836,0.04716448964164529,0.044978683375829116,-0.002185806265816173,-0.17286266530731986,-0.09793459315061626,0.40072974644403214,0.4941094619666048
